Est Number,Premise Name,Premise Address,Inspection Type,Score,Inspection Date,Violation List,Followup Required,Opening Date,lat,lng
67829,BACKSTRETCH BAR & GRILL,1784 BRYAN STATION RD,1,99,11/13/2013,15,NO,11/5/2012,38.063079,-84.4542941
67829,BACKSTRETCH BAR & GRILL,1784 BRYAN STATION RD,1,98,5/5/2014,  15  19,NO,11/5/2012,38.063079,-84.4542941
89308,BACKSTRETCH BAR & GRILL (COMMISSARY FOR D DOGS),1784 BRYAN STATION RD,1,100,11/13/2013,,NO,9/30/2011,38.063079,-84.4542941
89308,BACKSTRETCH BAR & GRILL (COMMISSARY FOR D DOGS),1784 BRYAN STATION RD,1,100,5/5/2014,,NO,9/30/2011,38.063079,-84.4542941
61459,BACKYARD BURGERS,1816 ALYSHEBA WAY,1,97,12/17/2013,  19  20  31,NO,1/8/2001,38.0173997,-84.4199346
61459,BACKYARD BURGERS,1816 ALYSHEBA WAY,1,93,5/22/2014,   4  13  15  31,NO,1/8/2001,38.0173997,-84.4199346
61459,BACKYARD BURGERS,1816 ALYSHEBA WAY,2,99,6/2/2014,19,NO,1/8/2001,38.0173997,-84.4199346
65287,BACKYARD BURGERS,397 WALLER AVE,1,94,9/25/2013,   3  15,NO,1/8/2001,38.031433,-84.520461
65287,BACKYARD BURGERS,397 WALLER AVE,2,99,9/25/2013,15,NO,1/8/2001,38.031433,-84.520461
65287,BACKYARD BURGERS,397 WALLER AVE,2,96,12/16/2013,  15  26  30,NO,1/8/2001,38.031433,-84.520461
65287,BACKYARD BURGERS,397 WALLER AVE,1,97,3/7/2014,   8  15,NO,1/8/2001,38.031433,-84.520461
65287,BACKYARD BURGERS,397 WALLER AVE,1,97,9/5/2014,  15  30  31,NO,1/8/2001,38.031433,-84.520461
32225,BAKERY BLESSINGS & BOOKSTORE @ THE BAR,1999 HARRODSBURG RD,1,100,11/7/2013,,NO,11/23/2011,38.0269615,-84.5349437
32225,BAKERY BLESSINGS & BOOKSTORE @ THE BAR,1999 HARRODSBURG RD,1,98,5/2/2014,8,NO,11/23/2011,38.0269615,-84.5349437
85008,BAKERY NIETO - PANADERIA NIETO,1426 VILLAGE DR,1,96,2/4/2014,   8  19  32,NO,1/18/2013,38.0484399,-84.5491255
85008,BAKERY NIETO - PANADERIA NIETO,1426 VILLAGE DR,1,84,8/1/2014,   8  15  19  20  28  30  31  32  33,YES,1/18/2013,38.0484399,-84.5491255
85008,BAKERY NIETO - PANADERIA NIETO,1426 VILLAGE DR,2,95,8/18/2014,   8  15  30  32,NO,1/18/2013,38.0484399,-84.5491255
94566,BAPTIST HEALTH LEXINGTON CHILD DEVELOPMENT CENTER,110 SOUTHLAND DR,1,100,1/10/2014,,NO,1/10/2014,38.0114576,-84.5173103
94566,BAPTIST HEALTH LEXINGTON CHILD DEVELOPMENT CENTER,110 SOUTHLAND DR,1,100,7/7/2014,,NO,1/10/2014,38.0114576,-84.5173103
30885,"BAPTIST HEALTH LEXINGTON, CAFE CENTRAL",1740 S LIMESTONE ST,1,100,6/24/2014,,NO,2/21/1996,38.0281447,-84.5106457
66803,"BAPTIST HEALTH LEXINGTON, EDUCATION CENTER",1720 NICHOLASVILLE,1,100,12/23/2013,,NO,10/26/2001,38.0192653,-84.5138102
66803,"BAPTIST HEALTH LEXINGTON, EDUCATION CENTER",1720 NICHOLASVILLE,1,99,7/15/2014,15,NO,10/26/2001,38.0192653,-84.5138102
89926,BARBARA COOK CATERING,1054 W HIGH STREET,1,99,1/7/2014,31,NO,1/24/2012,38.0498842,-84.5145527
89926,BARBARA COOK CATERING,1054 W HIGH STREET,1,96,7/16/2014,   8  18  31,NO,1/24/2012,38.0498842,-84.5145527
61343,BARNES & NOBLE BOOKSELLERS,1932 PAVILLION WAY,1,100,1/7/2014,,NO,11/9/1998,38.0214374,-84.4170338
61343,BARNES & NOBLE BOOKSELLERS,1932 PAVILLION WAY,1,100,7/8/2014,,NO,11/9/1998,38.0214374,-84.4170338
30782,BASKIN ROBBINS,3383 TATES CREEK RD,1,95,2/6/2014,  13  18  30,YES,2/21/1996,37.9934622,-84.4953197
30782,BASKIN ROBBINS,3383 TATES CREEK RD,2,97,2/18/2014,  15  30  31,NO,2/21/1996,37.9934622,-84.4953197
30782,BASKIN ROBBINS,3383 TATES CREEK RD,1,99,8/4/2014,23,NO,2/21/1996,37.9934622,-84.4953197
91909,BASKIN ROBBINS,3061 FIELDSTONE WAY #1400,1,97,11/26/2013,  23  30  31,NO,11/1/2012,38.0142934,-84.5569831
91909,BASKIN ROBBINS,3061 FIELDSTONE WAY #1400,1,97,6/13/2014,   8  23,NO,11/1/2012,38.0142934,-84.5569831
32402,BASKIN ROBBINS ICE CREAM,115 NORTH LOCUST HILL  # 101,1,93,1/9/2014,   8  15  19  29  31,NO,7/27/1988,38.0042333,-84.4467527
32402,BASKIN ROBBINS ICE CREAM,115 NORTH LOCUST HILL  # 101,1,100,7/18/2014,,NO,7/27/1988,38.0042333,-84.4467527
32215,BAYOU BLUEGRASS CATERING@,RED MILE CLUBHOUSE,1,97,1/24/2014,  15  20  32,NO,7/26/1988,38.0405837,-84.5037164
32215,BAYOU BLUEGRASS CATERING@,RED MILE CLUBHOUSE,1,98,9/11/2014,9,NO,7/26/1988,38.0405837,-84.5037164
31181,BD'S MONGOLIAN GRILL,672 BLUE SKY PARKWAY,1,94,1/15/2014,  16  19  20  26,NO,6/24/2012,37.9591266,-84.3795323
31181,BD'S MONGOLIAN GRILL,672 BLUE SKY PARKWAY,1,95,7/24/2014,  15  16  19  30,NO,6/24/2012,37.9591266,-84.3795323
61796,BEAUMONT BAR & GRILL,3070 LAKECREST CIRCLE # 625,1,100,2/10/2014,,NO,1/21/2011,38.0164929,-84.5550964
30785,BEAUMONT MIDDLE SCHOOL,2080 GEORGIAN WAY,1,100,10/22/2013,,NO,7/12/1988,38.02818,-84.557425
30785,BEAUMONT MIDDLE SCHOOL,2080 GEORGIAN WAY,1,99,3/21/2014,32,NO,7/12/1988,38.02818,-84.557425
58942,"BEER TRAPPE, THE",811 EUCLID AVENUE,1,100,10/16/2013,,NO,4/14/2010,38.0299668,-84.4909382
58942,"BEER TRAPPE, THE",811 EUCLID AVENUE,1,100,4/1/2014,,NO,4/14/2010,38.0299668,-84.4909382
56134,BELLA NOTTE ITALIAN TRATTORIA,3715 NICHOLASVILLE RD,1,100,11/6/2013,,NO,9/3/1996,37.9824938,-84.528271
56134,BELLA NOTTE ITALIAN TRATTORIA,3715 NICHOLASVILLE RD,1,98,5/7/2014,  20  31,NO,9/3/1996,37.9824938,-84.528271
94180,BELLE'S BAR,156 MARKET STREET,1,100,10/29/2013,,NO,10/29/2013,38.0487383,-84.4969516
94180,BELLE'S BAR,156 MARKET STREET,1,99,6/26/2014,19,NO,10/29/2013,38.0487383,-84.4969516
65274,BELLINI'S-MI INTERNATIONAL/DBA,115 W MAIN STREET,1,98,12/23/2013,  15  20,NO,1/3/2001,38.0467212,-84.4971091
65274,BELLINI'S-MI INTERNATIONAL/DBA,115 W MAIN STREET,1,94,6/16/2014,   4  19  20  29,NO,1/3/2001,38.0467212,-84.4971091
30789,BIG BLUE BIRD EARLY, CHILDHOOD CTR,1,99,11/26/2013,15,NO,12/7/2004,38.032959,-84.490604
30789,BIG BLUE BIRD EARLY, CHILDHOOD CTR,1,96,5/8/2014,33,NO,12/7/2004,38.032959,-84.490604
30789,BIG BLUE BIRD EARLY, CHILDHOOD CTR,2,100,5/8/2014,,NO,12/7/2004,38.032959,-84.490604
30792,BILLY'S BAR B Q,101 COCHRAN RD,1,99,6/22/2014,31,NO,7/12/1988,38.02766,-84.490056
93523,BLACK PEARL KIOSK,3401 NICHOLASVILLE RD,1,100,1/22/2014,,NO,7/17/2013,37.9890031,-84.5271844
93523,BLACK PEARL KIOSK,3401 NICHOLASVILLE RD,1,100,7/15/2014,,NO,7/17/2013,37.9890031,-84.5271844
32446,BLAZER CAFE,131 BLAZER HALL CAFETERIA,1,100,10/28/2013,,NO,7/27/1988,38.0405837,-84.5037164
32446,BLAZER CAFE,131 BLAZER HALL CAFETERIA,1,98,3/7/2014,  15  20,NO,7/27/1988,38.0405837,-84.5037164
31631,BLUE 3 STAND,430 WEST VINE STREET,1,99,10/29/2013,19,NO,8/25/1995,38.0493472,-84.5025328
31631,BLUE 3 STAND,430 WEST VINE STREET,1,100,3/19/2014,,NO,8/25/1995,38.0493472,-84.5025328
31623,BLUE CONCOURSE NO. 4,430 WEST VINE STREET,1,100,10/29/2013,,NO,10/28/1997,38.0493472,-84.5025328
31623,BLUE CONCOURSE NO. 4,430 WEST VINE STREET,1,99,3/19/2014,19,NO,10/28/1997,38.0493472,-84.5025328
91112,BLUE DEVILS FOOTBALL BOOSTERS,2100 FONTAINE RD.,1,99,10/30/2013,19,NO,7/26/2012,38.0151968,-84.472707
91112,BLUE DEVILS FOOTBALL BOOSTERS,2100 FONTAINE RD.,1,100,5/27/2014,,NO,7/26/2012,38.0151968,-84.472707
90181,BLUE DOOR SMOKEHOUSE,226 WALTON AVE,1,100,3/11/2014,,NO,3/11/2014,38.0400363,-84.4811721
30796,BLUE GRASS CHRISTIAN CAMP,7463 ATHENS-BOONESBORO ROAD,1,100,6/23/2014,,NO,7/12/1988,37.933262,-84.340348
91880,"BLUE HERON, THE",185 JEFFERSON ST.,1,100,10/21/2013,,NO,11/1/2012,38.0535404,-84.500925
91880,"BLUE HERON, THE",185 JEFFERSON ST.,1,100,11/25/2013,,NO,11/1/2012,38.0535404,-84.500925
91880,"BLUE HERON, THE",185 JEFFERSON ST.,1,100,6/30/2014,,NO,11/1/2012,38.0535404,-84.500925
68202,BLUE REEF - SUSHI & GRILL,1080 S BROADWAY #201,1,99,1/10/2014,15,NO,1/8/2013,38.0366284,-84.5172911
68202,BLUE REEF - SUSHI & GRILL,1080 S BROADWAY #201,1,100,7/21/2014,,NO,1/8/2013,38.0366284,-84.5172911
93444,BLUE STALLION,610 W THIRD ST,1,98,9/10/2014,16,NO,7/8/2013,38.0570504,-84.5014011
31138,BLUEFIRE BAR & GRILL,401 W. HIGH STREET,1,96,12/27/2013,   9  15  20,NO,7/13/1988,38.0482704,-84.5014659
31138,BLUEFIRE BAR & GRILL,401 W. HIGH STREET,1,93,6/30/2014,  15  19  20  23  31  34,NO,7/13/1988,38.0482704,-84.5014659
62124,BLUEGRASS BAPTIST SCHOOL,3743 RED RIVER DRIVE,1,100,12/17/2013,,NO,11/11/2009,37.968395,-84.484314
62124,BLUEGRASS BAPTIST SCHOOL,3743 RED RIVER DRIVE,1,100,3/6/2014,,NO,11/11/2009,37.968395,-84.484314
30771,BLUEGRASS CAFE @ BCTC,470 COOPER DRIVE,1,100,9/30/2013,,NO,7/12/1988,38.0245437,-84.5024331
30771,BLUEGRASS CAFE @ BCTC,470 COOPER DRIVE,1,100,3/13/2014,,NO,7/12/1988,38.0245437,-84.5024331
37896,BLUEGRASS CATERING,223 N LIMESTONE ST,1,90,11/25/2013,   1  12  18  26  30,NO,5/30/1996,38.0486692,-84.4938068
37896,BLUEGRASS CATERING,223 N LIMESTONE ST,2,94,11/25/2013,  12  18  26  30,NO,5/30/1996,38.0486692,-84.4938068
37896,BLUEGRASS CATERING,223 N LIMESTONE ST,1,97,6/30/2014,   2  20  30,NO,5/30/1996,38.0486692,-84.4938068
67747,BLUEGRASS GIRLS FASTPITCH,2000 PARKERS MILL RD,1,100,10/23/2013,,NO,4/1/2010,38.0304829,-84.565987
67747,BLUEGRASS GIRLS FASTPITCH,2000 PARKERS MILL RD,1,99,4/14/2014,19,NO,4/1/2010,38.0304829,-84.565987
76789,BLUEGRASS TAVERN,115 CHEAPSIDE,1,99,11/5/2013,19,NO,9/17/2006,38.0481944,-84.4983206
76789,BLUEGRASS TAVERN,115 CHEAPSIDE,1,97,5/15/2014,  19  26,NO,9/17/2006,38.0481944,-84.4983206
92854,BLUEGRASS VOLLEYBALL CENTER,709 MILES POINT WAY,1,98,10/31/2013,8,NO,4/30/2013,38.065641,-84.555009
92854,BLUEGRASS VOLLEYBALL CENTER,709 MILES POINT WAY,1,99,5/8/2014,19,NO,4/30/2013,38.065641,-84.555009
30800,BOB EVANS RESTAURANT #107,2341 BUENA VISTA RD,1,93,10/28/2013,  11  12,NO,7/12/1988,38.0421225,-84.4223073
30800,BOB EVANS RESTAURANT #107,2341 BUENA VISTA RD,2,98,10/28/2013,12,NO,7/12/1988,38.0421225,-84.4223073
30800,BOB EVANS RESTAURANT #107,2341 BUENA VISTA RD,1,98,5/5/2014,26,NO,7/12/1988,38.0421225,-84.4223073
30800,BOB EVANS RESTAURANT #107,2341 BUENA VISTA RD,1,100,5/5/2014,,NO,7/12/1988,38.0421225,-84.4223073
30799,BOB EVANS RESTAURANT #53,2560 RICHMOND RD,1,99,11/7/2013,20,NO,7/12/1988,38.010152,-84.458335
30799,BOB EVANS RESTAURANT #53,2560 RICHMOND RD,1,96,5/13/2014,17,NO,7/12/1988,38.010152,-84.458335
30799,BOB EVANS RESTAURANT #53,2560 RICHMOND RD,2,100,5/13/2014,,NO,7/12/1988,38.010152,-84.458335
87246,BOB'S HOT DOGS COMMISSARY,411 SOUTHLAND DR,1,100,12/27/2013,,NO,11/19/2010,38.018716,-84.526303
87246,BOB'S HOT DOGS COMMISSARY,411 SOUTHLAND DR,1,100,6/26/2014,,NO,11/19/2010,38.018716,-84.526303
31557,BOMBAY BAR & GRILL,102 WEST HIGH STREET,1,88,11/7/2013,   9  12  15  17  19  26,YES,12/18/2009,38.0451201,-84.4989798
31557,BOMBAY BAR & GRILL,102 WEST HIGH STREET,2,100,11/18/2013,,NO,12/18/2009,38.0451201,-84.4989798
31557,BOMBAY BAR & GRILL,102 WEST HIGH STREET,1,70,4/24/2014,   1   2   3   9  13  15  17  19  26  30  31  32  33,YES,12/18/2009,38.0451201,-84.4989798
31557,BOMBAY BAR & GRILL,102 WEST HIGH STREET,2,100,5/7/2014,,NO,12/18/2009,38.0451201,-84.4989798
72553,BONEFISH GRILL,2341 SIR BARTON WAY,1,98,1/8/2014,  19  20,NO,3/11/2005,38.0240951,-84.4239064
72553,BONEFISH GRILL,2341 SIR BARTON WAY,1,99,7/31/2014,20,NO,3/11/2005,38.0240951,-84.4239064
72553,BONEFISH GRILL,2341 SIR BARTON WAY,2,100,8/27/2014,,NO,3/11/2005,38.0240951,-84.4239064
30804,BOOKER T. WASHINGTON ACADEMY - PRIMARY,707 HOWARD STREET,1,97,2/4/2014,   8  31,NO,7/12/1988,38.069344,-84.500395
30804,BOOKER T. WASHINGTON ACADEMY - PRIMARY,707 HOWARD STREET,1,99,8/25/2014,19,NO,7/12/1988,38.069344,-84.500395
30797,BOOKER T. WASHINGTON ACADEMY- INTERMEDIATE,475 PRICE ROAD,1,100,10/23/2013,,NO,4/21/1993,38.0708399,-84.506759
30797,BOOKER T. WASHINGTON ACADEMY- INTERMEDIATE,475 PRICE ROAD,1,96,3/18/2014,   8  27,NO,4/21/1993,38.0708399,-84.506759
30797,BOOKER T. WASHINGTON ACADEMY- INTERMEDIATE,475 PRICE ROAD,1,100,9/9/2014,,NO,4/21/1993,38.0708399,-84.506759
68675,BOURBON N'  TOULOUSE,829 EUCLID AVENUE,1,100,10/18/2013,,NO,10/31/2002,38.029395,-84.4903095
68675,BOURBON N'  TOULOUSE,829 EUCLID AVENUE,1,99,4/2/2014,31,NO,10/31/2002,38.029395,-84.4903095
61165,BP OIL MAPLELEAF,3100 MAPLELEAF DR,1,97,3/6/2014,  19  26,NO,7/14/2012,38.00728,-84.426815
37018,BP RICHMOND RD,2221 RICHMOND RD,1,100,1/13/2014,,NO,3/12/2010,38.017669,-84.463481
37018,BP RICHMOND RD,2221 RICHMOND RD,1,100,7/23/2014,,NO,3/12/2010,38.017669,-84.463481
76791,BRACKTOWN ACAD. LEARNING CTR.,3016 BRACKTOWN ROAD,1,95,10/31/2013,   9  12  19,NO,9/7/2006,38.092037,-84.562875
76791,BRACKTOWN ACAD. LEARNING CTR.,3016 BRACKTOWN ROAD,1,99,4/11/2014,19,NO,9/7/2006,38.092037,-84.562875
76661,BRACKTOWN BAPTIST CHURCH,3016 BRACKTOWN ROAD,1,94,10/31/2013,   1  19  20,NO,8/14/2006,38.092037,-84.562875
76661,BRACKTOWN BAPTIST CHURCH,3016 BRACKTOWN ROAD,2,98,10/31/2013,  19  20,NO,8/14/2006,38.092037,-84.562875
76661,BRACKTOWN BAPTIST CHURCH,3016 BRACKTOWN ROAD,1,99,4/11/2014,15,NO,8/14/2006,38.092037,-84.562875
87741,BRADFORD BBQ,"1301 WINCHESTER RD., STE 17",1,99,12/5/2013,31,NO,12/5/2013,38.044891,-84.4592547
87741,BRADFORD BBQ,"1301 WINCHESTER RD., STE 17",1,97,5/22/2014,  15  19  30,NO,12/5/2013,38.044891,-84.4592547
30689,BRASABANA,841 LANE ALLEN DR,1,83,9/10/2014,   8   9  12  13  15  18  19  20  30  31  34,YES,12/18/2013,38.0300171,-84.5410282
30808,BRECKINRIDGE ELEMENTARY, SCHOOL,1,100,3/7/2014,,NO,7/12/1988,38.0335832,-84.5550932
77157,BRENDA D. COWAN COALITION,1364 DEVONPORT DRIVE,2,100,9/27/2013,,NO,11/3/2006,38.048984,-84.553109
77157,BRENDA D. COWAN COALITION,1364 DEVONPORT DRIVE,1,100,1/10/2014,,NO,11/3/2006,38.048984,-84.553109
92289,BRICK OVEN PIZZERIA,4371 OLD HARRODSBURG RD #160,1,100,3/5/2014,,NO,2/12/2013,37.9963976,-84.5844611
92289,BRICK OVEN PIZZERIA,4371 OLD HARRODSBURG RD #160,1,94,8/21/2014,  13  19  23  30,YES,2/12/2013,37.9963976,-84.5844611
61878,"BRIDGE PIZZA, THE",393 WALLER AVE STE #5,1,95,10/25/2013,11,NO,5/25/2012,38.0314868,-84.5194958
61878,"BRIDGE PIZZA, THE",393 WALLER AVE STE #5,2,100,10/25/2013,,NO,5/25/2012,38.0314868,-84.5194958
61878,"BRIDGE PIZZA, THE",393 WALLER AVE STE #5,1,96,5/1/2014,  12  26,NO,5/25/2012,38.0314868,-84.5194958
30822,BROOKS BBQ 2,771 E NEW CIRCLE ROAD,1,99,12/30/2013,30,NO,6/6/2011,38.046635,-84.453432
30822,BROOKS BBQ 2,771 E NEW CIRCLE ROAD,1,99,5/28/2014,15,NO,6/6/2011,38.046635,-84.453432
56602,BRU BURGER BAR,3010 LAKECREST CIRCLE,1,100,11/14/2013,,NO,10/9/2013,38.015694,-84.554857
56602,BRU BURGER BAR,3010 LAKECREST CIRCLE,1,96,12/20/2013,17,NO,10/9/2013,38.015694,-84.554857
56602,BRU BURGER BAR,3010 LAKECREST CIRCLE,1,100,12/27/2013,,NO,10/9/2013,38.015694,-84.554857
56602,BRU BURGER BAR,3010 LAKECREST CIRCLE,1,97,6/24/2014,   5  20,NO,10/9/2013,38.015694,-84.554857
90209,BRYAN STATION BASEBALL BOOSTER CONCESSION,201 EASTIN DR,1,100,4/22/2014,,NO,3/30/2013,38.066891,-84.456665
68559,BRYAN STATION HIGH - SOFTBALL,1866 EDGEWORTH DR,1,98,4/22/2014,16,NO,8/12/2005,38.0691319,-84.455766
30816,BRYAN STATION HIGH SCHOOL,1866 EDGEWORTH DR,1,98,11/13/2013,6,NO,7/12/1988,38.0691319,-84.455766
30816,BRYAN STATION HIGH SCHOOL,1866 EDGEWORTH DR,1,99,4/24/2014,19,NO,7/12/1988,38.0691319,-84.455766
30815,BRYAN STATION MIDDLE SCHOOL,1865 WICKLAND DR,1,100,10/30/2013,,NO,7/12/1988,38.0663109,-84.4533701
30815,BRYAN STATION MIDDLE SCHOOL,1865 WICKLAND DR,1,99,4/28/2014,19,NO,7/12/1988,38.0663109,-84.4533701
30815,BRYAN STATION MIDDLE SCHOOL,1865 WICKLAND DR,1,95,4/28/2014,  13  16,NO,7/12/1988,38.0663109,-84.4533701
30815,BRYAN STATION MIDDLE SCHOOL,1865 WICKLAND DR,1,100,8/21/2014,,NO,7/12/1988,38.0663109,-84.4533701
65436,BUDWEISER STABLES,207 LEGENDS LANE,1,96,5/20/2014,  19  20  34,NO,4/9/2004,38.065463,-84.479121
65436,BUDWEISER STABLES,207 LEGENDS LANE,1,98,8/26/2014,  19  30,NO,4/9/2004,38.065463,-84.479121
58029,BUFFALO WILD WINGS #15,1080 S BROADWAY,1,99,10/30/2013,32,NO,6/20/1997,38.0366284,-84.5172911
58029,BUFFALO WILD WINGS #15,1080 S BROADWAY,1,100,5/1/2014,,NO,6/20/1997,38.0366284,-84.5172911
64910,BUFFALO WILD WINGS GRILL & BAR #49,3094 OLD TODDS RD.,1,99,1/2/2014,20,NO,2/2/2006,38.008398,-84.42434
64910,BUFFALO WILD WINGS GRILL & BAR #49,3094 OLD TODDS RD.,1,98,9/3/2014,  15  30,NO,2/2/2006,38.008398,-84.42434
31454,BURGER & SHAKE,219 E NEW CIRCLE RD,1,99,12/18/2013,15,NO,7/14/1988,38.0621952,-84.466472
31454,BURGER & SHAKE,219 E NEW CIRCLE RD,1,98,5/23/2014,26,NO,7/14/1988,38.0621952,-84.466472
30821,BURGER KING #1007,2217 NICHOLASVILLE RD,1,98,10/14/2013,  15  20,NO,7/12/1988,38.0084329,-84.5183069
30821,BURGER KING #1007,2217 NICHOLASVILLE RD,1,99,4/1/2014,15,NO,7/12/1988,38.0084329,-84.5183069
84794,BURGER KING #17304,2548 RICHMOND ROAD,1,99,9/27/2013,23,NO,11/16/2009,38.0111979,-84.4576803
84794,BURGER KING #17304,2548 RICHMOND ROAD,1,98,3/25/2014,  19  23,NO,11/16/2009,38.0111979,-84.4576803
30824,BURGER KING #1923,451 NEW CIRCLE RD,1,88,11/21/2013,   8  11  15  18  20  29,NO,7/12/1988,38.0720099,-84.4781259
30824,BURGER KING #1923,451 NEW CIRCLE RD,2,93,11/21/2013,   8  15  19  20  29,NO,7/12/1988,38.0720099,-84.4781259
30824,BURGER KING #1923,451 NEW CIRCLE RD,1,97,6/18/2014,  16  30,NO,7/12/1988,38.0720099,-84.4781259
50119,BURGER KING #8249,4200 SARON DR,1,95,11/8/2013,11,NO,1/28/1994,37.967616,-84.501859
50119,BURGER KING #8249,4200 SARON DR,2,100,11/8/2013,,NO,1/28/1994,37.967616,-84.501859
50119,BURGER KING #8249,4200 SARON DR,1,98,4/22/2014,  19  31,NO,1/28/1994,37.967616,-84.501859
52037,BURGER KING #8725,3348 CLAYS MILL RD,1,100,1/24/2014,,NO,12/24/1997,37.995581,-84.548559
52037,BURGER KING #8725,3348 CLAYS MILL RD,1,96,7/24/2014,  19  20  23  30,NO,12/24/1997,37.995581,-84.548559
83658,BUSTER'S BILLARDS AND BACKROOM,899 MANCHESTER ST,1,97,12/13/2013,   8  19,NO,8/18/2009,38.0529988,-84.5091624
83658,BUSTER'S BILLARDS AND BACKROOM,899 MANCHESTER ST,1,99,6/23/2014,19,NO,8/18/2009,38.0529988,-84.5091624
30827,C & P RESTAURANT,1000 MANCHESTER,1,100,3/6/2014,,NO,7/12/1988,38.05339,-84.511571
30827,C & P RESTAURANT,1000 MANCHESTER,1,99,9/5/2014,31,NO,7/12/1988,38.05339,-84.511571
34431,CAFE SOUTH, CENTRAL BAPTIST HOSPITAL,1,98,12/27/2013,34,NO,2/21/1996,38.0187437,-84.5125068
34431,CAFE SOUTH, CENTRAL BAPTIST HOSPITAL,1,99,7/15/2014,31,NO,2/21/1996,38.0187437,-84.5125068
87760,CAJUN,430 W VINE ST.,1,94,10/29/2013,   9  12  16,NO,3/9/2011,38.0493472,-84.5025328
87760,CAJUN,430 W VINE ST.,1,100,3/19/2014,,NO,3/9/2011,38.0493472,-84.5025328
90279,CAKES BY JULIE,355 ROMANY RD,1,100,12/16/2013,,NO,3/26/2012,38.019051,-84.4859
90279,CAKES BY JULIE,355 ROMANY RD,1,100,6/30/2014,,NO,3/26/2012,38.019051,-84.4859
31779,CAMBRIDGE PLACE,2020 CAMBRIDGE DRIVE,1,100,10/10/2013,,NO,7/22/1988,38.052407,-84.549169
31779,CAMBRIDGE PLACE,2020 CAMBRIDGE DRIVE,1,94,4/10/2014,   1  18  19,NO,7/22/1988,38.052407,-84.549169
31779,CAMBRIDGE PLACE,2020 CAMBRIDGE DRIVE,2,98,4/10/2014,  18  19,NO,7/22/1988,38.052407,-84.549169
30830,CAMELOT EAST,2606 RICHMOND RD,1,100,7/25/2014,,NO,7/12/1988,38.0103681,-84.4560051
30831,CAMELOT WEST,1761 ALEXANDRIA DR,1,100,12/19/2013,,NO,7/12/1988,38.0380113,-84.5521782
30831,CAMELOT WEST,1761 ALEXANDRIA DR,1,98,6/25/2014,  18  19,NO,7/12/1988,38.0380113,-84.5521782
30832,"CAMPBELL HOUSE, THE",1375 S BROADWAY,1,97,1/22/2014,  16  32,NO,11/19/2013,38.0346896,-84.52482
30832,"CAMPBELL HOUSE, THE",1375 S BROADWAY,1,84,8/19/2014,   1   8   9  15  18  19  20  23  30  31  32,YES,11/19/2013,38.0346896,-84.52482
30832,"CAMPBELL HOUSE, THE",1375 S BROADWAY,2,97,8/28/2014,  20  23  30,NO,11/19/2013,38.0346896,-84.52482
30783,CAMPUS CAFE,391 ROSE ST,1,98,1/15/2014,12,NO,7/12/1988,38.0380013,-84.4995717
30783,CAMPUS CAFE,391 ROSE ST,1,98,7/18/2014,12,NO,7/12/1988,38.0380013,-84.4995717
47738,CAMPUS KIDS,1165 CENTRE PARKWAY #225,1,100,1/21/2014,,NO,11/24/1992,37.98219,-84.482466
47738,CAMPUS KIDS,1165 CENTRE PARKWAY #225,1,100,7/23/2014,,NO,11/24/1992,37.98219,-84.482466
32521,CAMPUS PUB LLC,393 WALLER AVE,1,70,11/20/2013,   1   3   4   8  11  13  15  18  19  20  30  31  32  34,YES,11/13/1991,38.0314868,-84.5194958
32521,CAMPUS PUB LLC,393 WALLER AVE,2,95,12/5/2013,   5  15  19  30,NO,11/13/1991,38.0314868,-84.5194958
32521,CAMPUS PUB LLC,393 WALLER AVE,1,94,5/22/2014,   9  17,NO,11/13/1991,38.0314868,-84.5194958
32521,CAMPUS PUB LLC,393 WALLER AVE,2,98,5/22/2014,9,NO,11/13/1991,38.0314868,-84.5194958
30869,CAPTAIN D'S,245 NEW CIRCLE ROAD,1,96,12/23/2013,  15  19  26,NO,7/12/1988,38.069213,-84.473867
30869,CAPTAIN D'S,245 NEW CIRCLE ROAD,1,96,6/18/2014,  12  18  19,NO,7/12/1988,38.069213,-84.473867
30870,CAPTAIN D'S,167 EAST REYNOLDS ROAD,1,93,3/21/2014,   2   8  15  18  19  30,NO,7/12/1988,37.990369,-84.520209
30871,CAPTAIN D'S,125 NORTH MT TABOR ROAD,1,98,12/23/2013,  15  20,NO,7/12/1988,38.006683,-84.4498
30871,CAPTAIN D'S,125 NORTH MT TABOR ROAD,1,97,6/26/2014,  15  18  19,NO,7/12/1988,38.006683,-84.4498
77359,CARAMANDA'S BAKE SHOP,332 SOUTHLAND DRIVE,1,97,12/5/2013,   8  30,NO,7/17/1989,38.016725,-84.525626
77359,CARAMANDA'S BAKE SHOP,332 SOUTHLAND DRIVE,1,97,5/29/2014,   8  30,NO,7/17/1989,38.016725,-84.525626
80653,CARAMANDA'S BAKE SHOPPE INC,3805 DYLAN PLACE #110,1,100,11/27/2013,,NO,6/19/2009,37.981173,-84.551499
80653,CARAMANDA'S BAKE SHOPPE INC,3805 DYLAN PLACE #110,1,100,5/23/2014,,NO,6/19/2009,37.981173,-84.551499
48726,CARAMEL CARNIVAL, FAYETTE MALL,1,100,10/18/2013,,NO,5/14/1993,37.987415,-84.531235
48726,CARAMEL CARNIVAL, FAYETTE MALL,1,100,4/9/2014,,NO,5/14/1993,37.987415,-84.531235
